Date,Open,High,Low,Close,Volume
2020-06-28,9008.33,9191.72,8933.06,9118.01,3231.85728086
2020-06-29,9118.8,9240.36,9014.92,9188.88,4942.72533003
2020-06-30,9187.85,9201.95,9060.0,9132.96,2781.63125132
2020-07-01,9136.89,9300.0,9089.8,9233.38,4321.56559235
2020-07-02,9230.97,9268.54,8939.0,9092.92,6866.04897352
2020-07-03,9091.68,9127.11,9027.17,9063.08,3510.00353809
2020-07-04,9053.87,9196.0,9045.94,9138.52,2180.37237178
2020-07-05,9142.16,9147.37,8905.0,9076.82,3067.87780852
2020-07-06,9077.18,9376.34,9060.5,9348.22,5361.35284949
2020-07-07,9346.9,9385.81,9201.78,9257.16,4702.82565367
2020-07-08,9257.21,9479.57,9228.91,9437.16,6275.54666358
2020-07-09,9441.76,9448.5,9157.11,9234.9,4575.44853951
2020-07-10,9234.91,9318.92,9053.14,9283.53,3910.32678996
2020-07-11,9291.0,9304.95,9180.0,9238.3,1453.16535935
2020-07-12,9234.07,9347.76,9153.48,9306.17,2037.15363045
2020-07-13,9304.94,9351.17,9190.49,9233.1,3875.17319052
2020-07-14,9234.19,9282.08,9095.0,9251.59,4479.91060569
2020-07-15,9256.33,9276.98,9153.38,9190.07,3810.04841103
2020-07-16,9191.0,9217.5,9026.51,9132.87,5541.85389383
2020-07-17,9134.44,9184.28,9073.53,9156.5,3593.49150079
2020-07-18,9150.51,9214.63,9122.72,9177.43,1358.28531978
2020-07-19,9175.7,9243.36,9106.3,9211.99,1585.39916859
2020-07-20,9213.15,9224.73,9128.21,9162.43,3064.80739401
2020-07-21,9161.77,9442.89,9152.23,9391.25,5559.47430975
2020-07-22,9395.98,9573.0,9280.8,9539.51,5486.69012558
2020-07-23,9537.23,9690.0,9453.38,9617.2,10413.94384743
2020-07-24,9614.85,9650.55,9474.35,9547.91,8012.90509154
2020-07-25,9549.34,9751.82,9532.79,9710.98,5065.44989566
2020-07-26,9712.45,10200.0,9657.0,9944.65,9090.21430682
2020-07-27,9941.25,11417.11,9933.77,11046.19,27736.83221358
2020-07-28,11049.4,11263.85,10583.48,10939.27,17062.37380128
2020-07-29,10931.91,11358.47,10855.81,11111.17,12452.86303565
2020-07-30,11105.01,11189.0,10832.0,11112.12,10456.84804792
2020-07-31,11110.84,11457.95,10973.8,11356.74,10417.50746157
2020-08-01,11357.98,11883.36,11228.0,11817.49,11195.80752332
2020-08-02,11808.21,12100.0,10559.59,11071.66,12656.41102944
2020-08-03,11074.92,11480.0,10933.26,11236.39,6984.67078032
2020-08-04,11236.39,11420.0,11000.79,11192.42,5522.11051757
2020-08-05,11193.48,11795.86,11094.35,11755.24,7505.17083967
2020-08-06,11759.9,11913.5,11575.57,11770.08,9855.99436305
2020-08-07,11770.26,11920.0,11219.0,11600.85,10503.36174678
2020-08-08,11601.75,11817.95,11527.0,11776.9,3984.89879462
2020-08-09,11767.93,11808.28,11527.92,11683.03,2649.48917649
2020-08-10,11684.6,12080.0,11510.0,11895.12,7701.72806914
2020-08-11,11896.37,11945.05,11130.0,11392.64,10450.85023115
2020-08-12,11386.5,11625.0,11150.0,11565.35,5668.60180464
2020-08-13,11567.74,11806.61,11270.91,11793.26,6839.55121466
2020-08-14,11797.55,11862.0,11652.01,11779.77,5526.79649808
2020-08-15,11771.97,11986.93,11667.7,11852.2,3983.17592982
2020-08-16,11858.6,11938.55,11685.97,11914.02,2494.09926065
2020-08-17,11916.83,12473.0,11771.44,12298.38,9778.32856833
2020-08-18,12301.27,12408.53,11823.0,11958.1,8818.18784117
2020-08-19,11950.0,12022.18,11574.4,11757.55,9401.50118445
2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.75792092
2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.17972721
2020-08-22,11527.81,11694.02,11367.0,11667.7,3401.42192253
2020-08-23,11678.17,11715.09,11524.7,11644.65,1632.87091819
2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.05808264
2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.69374623
2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.08016903
2020-08-27,11462.91,11602.92,11122.72,11330.0,7796.15569663
2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.49746388
2020-08-29,11538.74,11592.0,11423.64,11471.71,2095.93600275
2020-08-30,11471.71,11715.69,11458.62,11708.97,2328.65701886
2020-08-31,11713.11,11780.0,11573.39,11655.0,4534.21810201
2020-09-01,11658.48,12065.82,11515.0,11923.96,7960.82238043
2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07287751
2020-09-03,11395.1,11477.35,9987.86,10160.0,18554.73121203
2020-09-04,10160.0,10646.75,9966.85,10456.32,17343.6276107
2020-09-05,10460.2,10567.9,9850.0,10167.19,12165.47308504
2020-09-06,10165.47,10353.39,10000.0,10260.17,5121.25180431
2020-09-07,10258.43,10415.66,9880.0,10377.14,8725.09203962
2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87470567
2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.2195124
2020-09-10,10221.76,10495.75,10220.0,10342.59,10223.19117775
2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.74244486
2020-09-12,10400.46,10482.42,10275.0,10443.33,2509.23983418
2020-09-13,10446.4,10576.78,10214.9,10334.78,4325.10556518
2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.23245633
2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.66295267
2020-09-16,10785.0,11100.0,10662.81,10951.54,8300.23983202
2020-09-17,10950.15,11054.0,10739.23,10940.47,5525.71740992
2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.92439287
2020-09-19,10935.49,11183.01,10890.53,11077.22,2253.35153789
2020-09-20,11070.84,11079.25,10755.9,10923.5,3250.01749577
2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.02125053
2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.59855196
2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.36066207
2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.91881646
2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.72379355
2020-09-26,10694.23,10830.0,10655.29,10729.09,2550.31630347
2020-09-27,10731.09,10807.14,10593.58,10780.66,2286.86162473
2020-09-28,10779.99,10950.0,10628.52,10689.48,4988.24529269
2020-09-29,10681.41,10865.0,10636.66,10836.42,4029.39173043
2020-09-30,10840.0,10847.5,10658.56,10778.22,4304.6226949
2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.34728292
2020-10-02,10611.17,10667.53,10380.0,10578.54,8331.70251107
2020-10-03,10571.6,10605.79,10500.0,10553.66,1134.79775814
2020-10-04,10543.17,10699.88,10524.81,10669.63,1057.77530355
2020-10-05,10666.16,10805.82,10620.71,10795.0,3618.01529204
2020-10-06,10797.36,10801.86,10525.0,10606.33,4800.69513633
2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.24913562
2020-10-08,10669.1,10957.0,10535.06,10925.2,6969.04085121
2020-10-09,10927.02,11118.49,10826.4,11052.0,5355.33959365
2020-10-10,11060.46,11496.06,11059.62,11301.2,3270.37027031
2020-10-11,11300.97,11447.44,11272.11,11372.93,2177.65085818
2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.24378528
2020-10-13,11531.56,11567.4,11314.53,11427.98,5097.96082433
2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.25075923
2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.42955616
2020-10-16,11506.53,11548.65,11200.0,11321.86,4309.22448566
2020-10-17,11331.88,11415.48,11264.01,11365.8,1124.42019876
2020-10-18,11363.4,11526.34,11352.79,11519.97,1047.16869132
2020-10-19,11518.58,11840.0,11409.94,11764.14,5459.93398846
2020-10-20,11759.2,12059.94,11680.0,11921.11,5859.83732437
2020-10-21,11921.33,13235.0,11899.1,12802.67,20093.61486293
2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.56218571
2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39791976
2020-10-24,12940.03,13182.83,12887.38,13122.73,2820.82333324
2020-10-25,13115.18,13363.53,12903.74,13039.09,3658.60280875
2020-10-26,13041.12,13250.0,12773.5,13066.73,5725.19571956
2020-10-27,13065.1,13788.0,13057.09,13647.9,11242.75450774
2020-10-28,13642.31,13864.89,12892.0,13274.73,10670.86461819
2020-10-29,13275.82,13650.0,12993.0,13468.44,8894.95694501
2020-10-30,13456.14,13675.56,13129.26,13562.13,8973.33412642
2020-10-31,13569.42,14100.0,13420.97,13816.08,6337.39292768
2020-11-01,13799.44,13907.47,13629.31,13762.0,2534.08581497
2020-11-02,13762.0,13842.5,13220.0,13563.72,7065.41110933
2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.35750382
2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32680544
2020-11-05,14168.49,15770.58,14100.0,15605.04,18395.54986855
2020-11-06,15608.32,15968.98,15196.01,15598.09,13461.54076679
2020-11-07,15603.28,15778.6,14351.0,14838.97,10889.60366328
2020-11-08,14829.32,15664.9,14727.19,15489.15,5046.49916395
2020-11-09,15484.68,15854.48,14824.66,15332.04,14370.4345898
2020-11-10,15349.32,15482.76,15092.47,15313.65,8965.30671393
2020-11-11,15314.94,15991.01,15290.85,15707.89,10013.26427187
2020-11-12,15702.0,16369.99,15481.0,16300.0,16254.87662571
2020-11-13,16300.0,16494.52,15970.33,16335.58,7843.22858404
2020-11-14,16339.06,16341.89,15715.1,16086.34,5046.32670498
2020-11-15,16092.8,16170.0,15786.46,15975.49,3225.70533016
2020-11-16,15975.49,16894.93,15875.5,16724.62,7471.35436498
2020-11-17,16727.85,17868.0,16570.0,17680.63,9688.65054753
2020-11-18,17681.77,18483.0,17041.47,17785.95,15525.86916687
2020-11-19,17792.96,18189.97,17346.62,17825.47,10506.69646215
2020-11-20,17822.37,18824.88,17755.81,18687.65,10020.01351326
2020-11-21,18685.08,18977.0,18333.45,18725.0,5938.88999219
2020-11-22,18726.43,18770.55,17600.0,18435.2,6417.21771734
2020-11-23,18432.6,18786.31,18001.95,18383.35,9412.08722183
2020-11-24,18386.92,19442.13,18068.56,19160.85,13261.19897547
2020-11-25,19175.13,19490.0,18470.91,18732.43,8962.62225501
2020-11-26,18727.24,18911.04,16218.0,17160.09,21424.98655676
2020-11-27,17168.31,17471.89,16435.47,17154.39,8965.14764006
2020-11-28,17160.38,17896.03,16875.01,17741.79,4472.16584735
2020-11-29,17724.41,18352.47,17534.87,18192.03,3736.1591794
2020-11-30,18196.75,19864.15,18196.75,19700.19,10612.67092499
2020-12-01,19703.53,19918.01,18100.0,18771.43,11799.2336667
2020-12-02,18773.21,19346.9,18334.0,19226.55,6743.26185429
2020-12-03,19220.09,19621.0,18881.62,19448.4,6196.52507218
2020-12-04,19439.94,19552.5,18573.89,18673.76,6261.69559093
2020-12-05,18650.08,19185.17,18500.0,19162.16,2376.72322359
2020-12-06,19162.17,19418.39,18870.62,19380.58,2503.4542629
2020-12-07,19385.13,19431.0,18905.0,19173.5,4323.27044132
2020-12-08,19183.13,19300.55,18163.52,18316.43,5979.96623279
2020-12-09,18311.31,18654.92,17640.33,18556.64,8906.94524733
2020-12-10,18546.38,18562.13,17908.0,18250.3,6784.45549144
2020-12-11,18250.3,18290.43,17569.58,18040.02,6687.92267389
2020-12-12,18031.23,18956.46,18022.55,18815.63,3515.32704607
2020-12-13,18806.83,19416.64,18628.1,19162.36,4251.96121032
2020-12-14,19151.82,19346.9,18979.21,19274.33,3618.37690457
2020-12-15,19274.33,19567.84,19050.0,19434.87,6750.77219425
2020-12-16,19434.55,21576.76,19277.66,21365.7,14974.62184371
2020-12-17,21358.96,23777.0,21244.04,22814.24,22626.69253048
2020-12-18,22829.89,23284.68,22360.93,23136.14,11360.33890442
2020-12-19,23142.05,24217.38,22719.78,23842.99,8672.0376961
2020-12-20,23842.38,24298.04,23092.77,23470.85,5095.96264009
2020-12-21,23470.85,24123.83,21864.86,22732.01,12675.12801873
2020-12-22,22750.07,23843.21,22383.59,23835.1,9367.60948339
2020-12-23,23819.08,24096.9,22624.92,23247.71,11541.96937133
2020-12-24,23215.0,23779.14,22700.1,23726.28,7185.48205493
2020-12-25,23747.22,24777.0,23403.82,24705.15,6469.22897257
2020-12-26,24714.01,26809.5,24485.32,26466.28,7491.46184626
2020-12-27,26472.89,28377.94,25770.0,26259.6,13234.33412894
2020-12-28,26242.82,27473.49,26079.6,27037.91,7987.77761059
2020-12-29,27037.9,27395.0,25831.85,27370.0,9577.27829174
2020-12-30,27370.0,29010.32,27328.37,28881.3,11741.7333812
2020-12-31,28893.21,29300.0,27930.75,28992.79,9477.67661813
2021-01-01,28999.63,29700.0,28720.0,29402.64,8781.46555456
2021-01-02,29410.77,33333.0,29050.0,32216.53,17867.8788985
2021-01-03,32216.51,34800.0,31977.45,33097.83,14160.5812801
2021-01-04,33068.83,33669.76,27734.0,32005.88,22446.94000548
2021-01-05,32054.23,34500.0,29936.26,34039.05,14806.49650719
2021-01-06,34081.24,37050.83,33348.27,36849.94,19219.28788972
2021-01-07,36875.96,40402.46,36327.5,39510.49,23102.26120863
2021-01-08,39510.59,42000.0,36618.36,40667.07,22183.95174233
2021-01-09,40682.76,41422.77,38788.16,40239.06,8535.84731272
2021-01-10,40239.06,41450.0,34322.07,38173.73,16218.9974052
2021-01-11,38164.88,38261.39,30261.13,35455.58,40786.96425433
2021-01-12,35449.71,36639.23,32479.91,34035.02,18267.87445007
2021-01-13,34035.02,37800.0,32327.76,37393.49,13662.38216261
2021-01-14,37393.49,40112.78,36717.23,39134.35,10923.5047334
2021-01-15,39147.98,39694.0,34380.0,36756.57,13499.11727006
2021-01-16,36778.66,37944.12,35350.0,36000.0,7688.58269814
2021-01-17,36013.51,36839.0,33833.55,35819.25,6821.71255949
2021-01-18,35826.36,37449.86,34777.85,36616.95,6251.2145414
2021-01-19,36665.82,37874.71,35888.0,35917.62,6578.85825052
2021-01-20,35888.13,36440.1,33400.0,35496.91,12160.46753333
2021-01-21,35516.17,35620.96,30044.16,30818.18,21214.6412581
2021-01-22,30817.86,33864.85,28800.0,32992.06,17019.5834508
2021-01-23,32989.1,33468.46,31426.11,32117.49,5255.74586786
2021-01-24,32098.38,33075.75,30960.77,32288.83,4658.70962563
2021-01-25,32289.06,34888.0,31939.12,32261.22,10038.75547087
2021-01-26,32264.15,32953.28,30847.4,32504.53,11554.91101117
2021-01-27,32521.65,32580.12,29150.49,30424.62,22403.70666206
2021-01-28,30427.34,33870.58,29899.99,33484.87,17879.35697563
2021-01-29,33488.66,38620.0,31990.0,34249.64,31439.61903418
2021-01-30,34265.71,34931.39,32860.0,34323.0,7281.28566632
2021-01-31,34300.19,34380.21,32193.7,33141.38,4750.12315608
2021-02-01,33110.32,34736.1,32333.01,33532.74,8374.05662032
2021-02-02,33497.16,36008.67,33431.67,35522.16,7225.86501969
2021-02-03,35496.91,37732.87,35382.45,37691.63,8777.33287657
2021-02-04,37693.0,38748.52,36197.65,36996.32,11762.80234811
2021-02-05,36984.28,38359.69,36618.36,38320.0,5211.97488137
2021-02-06,38320.0,41025.48,38230.81,39282.1,8635.66020711
2021-02-07,39274.8,39727.44,37412.93,38858.39,5973.24016085
2021-02-08,38870.36,46712.12,38050.97,46416.45,19053.71343569
2021-02-09,46445.51,48216.09,45000.0,46505.2,12505.08248337
2021-02-10,46493.9,47364.09,43746.06,44854.63,9483.3289564
2021-02-11,44854.63,48696.84,44040.96,47981.48,9390.81635484
2021-02-12,48044.88,49000.0,46231.16,47395.84,5970.13590277
2021-02-13,47424.25,48220.0,46133.0,47228.48,4271.67215148
2021-02-14,47258.66,49714.66,47081.02,48662.5,5201.6939256
2021-02-15,48620.48,49048.82,45914.75,47942.57,6922.00560598
2021-02-16,47954.05,50602.53,47036.02,49166.53,8376.07608814
2021-02-17,49136.7,52640.0,48896.19,52174.28,9571.64796874
2021-02-18,52141.23,52566.98,50869.61,51579.54,6330.14291878
2021-02-19,51560.46,56399.99,50627.32,55988.58,9229.78250415
2021-02-20,56000.59,57553.81,54000.0,55936.04,5187.25046252
2021-02-21,55919.75,58354.14,55537.99,57492.91,3562.96950963
2021-02-22,57485.74,57564.19,47400.0,54173.65,17002.83273081
2021-02-23,54173.64,54196.58,44845.72,48887.93,17766.39814895
2021-02-24,48927.33,51459.51,47000.0,49754.0,8774.36674339
2021-02-25,49715.13,52079.16,46723.0,47088.58,7920.69294708
2021-02-26,47070.18,48476.62,44151.97,46314.83,8126.22740854
2021-02-27,46324.15,48365.31,45050.0,46109.98,3071.56836645
2021-02-28,46142.1,46659.88,43021.0,45240.96,6668.91811403
2021-03-01,45261.56,49831.52,45020.25,49629.33,8512.7594378
2021-03-02,49641.89,50250.0,47069.52,48516.35,4945.78880692
2021-03-03,48438.0,52652.82,48168.45,50379.68,6151.4871525
2021-03-04,50376.05,51817.54,47500.0,48360.5,5641.61213573
2021-03-05,48353.09,49471.24,46294.0,48739.21,5219.24690875
2021-03-06,48774.67,49200.0,47082.29,48904.63,2141.06029528
2021-03-07,48933.12,51477.53,48933.12,50967.3,2818.44991057
2021-03-08,50952.55,52427.8,49316.98,52427.8,4419.56113432
2021-03-09,52427.8,54939.26,51857.0,54929.02,5428.89224399
2021-03-10,54927.29,57402.89,53010.0,55852.29,6916.27818124
2021-03-11,55918.09,58155.99,54269.0,57772.09,6640.48776529
2021-03-12,57847.92,58098.5,55011.0,57271.04,5232.31057076
2021-03-13,57297.67,61781.83,56080.96,61165.19,6187.83400169
2021-03-14,61177.03,61700.0,58959.57,59016.39,3274.12215493
2021-03-15,58956.9,60595.13,54555.0,55644.37,7725.21404982
2021-03-16,55616.42,56950.0,53221.0,56908.34,7733.22669474
2021-03-17,56928.38,58968.8,54124.0,58901.8,5840.07702599
2021-03-18,58939.73,60083.25,57000.0,57648.05,5516.46389423
2021-03-19,57648.01,59450.95,56279.34,58072.0,3523.48233151
2021-03-20,58029.94,59957.0,57815.61,58138.39,2382.94564802
2021-03-21,58072.87,58632.52,55500.0,57381.79,3628.79780904
2021-03-22,57410.54,58461.78,53715.0,54070.92,6566.96696309
2021-03-23,54117.71,55866.44,52933.03,54361.57,4996.46365198
2021-03-24,54360.07,57207.33,51638.76,52287.52,6866.97994376
2021-03-25,52281.77,53271.59,50360.0,51326.11,6682.61740401
2021-03-26,51292.65,55114.86,51263.38,55081.37,4874.25111496
2021-03-27,55081.26,56686.15,53948.35,55839.42,2609.96757961
2021-03-28,55817.85,56573.04,54677.51,55790.92,2073.4491914
2021-03-29,55790.28,58402.68,54892.42,57600.1,5362.21834836
2021-03-30,57623.66,59388.66,57011.0,58760.59,3392.33861916
2021-03-31,58767.75,59816.17,56713.45,58782.58,4595.25252072
2021-04-01,58789.96,59490.0,57935.42,58728.53,2786.57778688
2021-04-02,58744.0,60103.04,58450.0,59003.6,2564.6000207
2021-04-03,58967.61,59801.39,56922.0,57064.42,1663.26835296
2021-04-04,57064.13,58501.0,56466.25,58212.18,1440.63181986
2021-04-05,58213.69,59280.0,56800.0,59125.0,2402.43713513
2021-04-06,59135.36,59473.9,57216.0,58018.3,2711.39784733
2021-04-07,58024.9,58668.0,55441.93,55932.83,5454.57661606
2021-04-08,55912.38,58145.49,55680.4,58096.6,4586.80685854
2021-04-09,58066.18,58890.25,57657.43,58109.56,2660.64809651
2021-04-10,58129.02,61222.22,57870.0,59766.93,3917.95081704
2021-04-11,59773.19,60679.0,59165.15,59979.26,1822.72044967
2021-04-12,59972.26,61234.56,59361.11,59831.66,3707.43645474
2021-04-13,59814.87,63769.0,59780.0,63564.48,5709.6716825
2021-04-14,63605.69,64895.22,61327.0,62986.09,6002.89354304
2021-04-15,62954.2,63855.37,61998.9,63239.19,3433.44934498
2021-04-16,63247.24,63580.4,60042.04,61436.24,5778.81668659
2021-04-17,61436.23,62596.48,59676.67,60032.29,3091.48365756
2021-04-18,60048.82,60433.81,51541.16,56280.6,12869.85937399
2021-04-19,56260.83,57633.0,54252.88,55694.55,5791.23906226
2021-04-20,55694.55,57119.0,53400.0,56503.19,5863.88283884
2021-04-21,56493.02,56850.0,53628.79,53806.24,4578.25708723
2021-04-22,53823.48,55491.8,50450.01,51683.95,7838.86768185
2021-04-23,51693.98,52131.34,47555.0,51176.65,11649.31918465
2021-04-24,51177.77,51227.38,48713.34,50118.94,3445.13658315
2021-04-25,50126.34,50608.94,47004.2,49128.43,4167.43570798
2021-04-26,49122.75,54404.78,48823.01,54073.41,6046.79682802
2021-04-27,54015.32,55519.37,53325.75,55091.39,4111.12521596
2021-04-28,55094.73,56500.0,53811.49,54901.97,4542.50992013
2021-04-29,54898.45,55239.33,52379.9,53593.97,4172.67670698
2021-04-30,53585.93,58008.0,53087.15,57775.27,4809.18204712
2021-05-01,57790.66,58549.0,57049.63,57851.91,2248.55545142
2021-05-02,57893.01,57967.01,56064.51,56622.66,1887.08427188
2021-05-03,56599.91,59000.0,56500.0,57222.37,3636.51735676
2021-05-04,57227.64,57250.85,53080.69,53236.84,5747.19401914
2021-05-05,53221.75,57976.62,52924.5,57509.93,5504.55788108
2021-05-06,57517.08,58420.83,55283.0,56447.39,5144.23317131
2021-05-07,56425.82,58743.85,55288.11,57381.73,4234.70954424
2021-05-08,57371.02,59564.24,56977.5,58984.75,2928.99345356
2021-05-09,58964.89,59300.62,56256.0,58305.24,2589.62561937
2021-05-10,58336.16,59603.0,53500.0,55880.72,6589.4271403
2021-05-11,55854.43,56972.33,54500.0,56763.7,4203.16906929
2021-05-12,56763.7,58021.26,48530.0,49386.56,6367.35410217
2021-05-13,49419.44,51420.72,45700.0,49694.96,9096.38363317
2021-05-14,49711.64,51572.0,48875.69,49880.43,4011.0819038
2021-05-15,49883.89,50710.93,46448.53,46708.89,3613.92837843
2021-05-16,46753.4,49800.0,43769.4,46444.75,5750.08326356
2021-05-17,46446.42,46648.5,42100.0,43593.39,12262.72268102
2021-05-18,43581.27,45872.05,42023.69,42877.75,6275.91387222
2021-05-19,42900.85,43601.63,30066.0,36780.43,32468.86397019
2021-05-20,36793.39,43000.0,35000.0,40640.9,14703.03041947
2021-05-21,40566.13,42297.89,33520.0,37335.16,13106.84060164
2021-05-22,37318.43,38887.99,35260.0,37500.54,5720.00562166
2021-05-23,37474.34,38311.74,31107.46,34706.79,9376.29208573
2021-05-24,34735.35,39960.0,34426.21,38839.86,10213.18324641
2021-05-25,38848.36,40000.0,36486.85,38397.72,5765.3472603
2021-05-26,38385.87,40904.0,37859.74,39309.56,4205.61283515
2021-05-27,39299.46,40429.47,37212.9,38503.47,4113.43820958
2021-05-28,38578.5,38905.12,34710.23,35692.46,6167.02059154
2021-05-29,35691.36,37348.01,33650.0,34632.08,4457.16762006
2021-05-30,34644.09,36516.99,33425.0,35677.72,2979.71977699
2021-05-31,35675.3,37540.96,34195.2,37341.41,4383.79233382
2021-06-01,37279.89,37927.44,35699.98,36693.3,4348.7544836
2021-06-02,36693.3,38256.3,35933.19,37589.36,4270.10341121
2021-06-03,37585.12,39490.0,37176.06,39219.88,4058.94293164
2021-06-04,39242.94,39277.36,35576.67,36887.32,5786.18608707
2021-06-05,36851.58,37927.93,34849.65,35532.14,4106.34880652
2021-06-06,35532.59,36510.58,35250.0,35808.85,2526.73361997
2021-06-07,35810.69,36808.3,33321.09,33582.62,4913.04022502
2021-06-08,33567.51,34085.61,31025.0,33411.69,9044.64846998
2021-06-09,33413.19,37556.25,32423.72,37400.0,8539.5873422
2021-06-10,37414.64,38446.24,35824.69,36707.54,5761.7248874
2021-06-11,36724.97,37680.65,35958.49,37341.11,3741.23051559
2021-06-12,37338.91,37445.55,34630.0,35542.76,3727.9523535
2021-06-13,35563.66,39386.43,34783.9,39013.76,3601.91766642
2021-06-14,39035.52,41050.0,38758.4,40532.79,6281.28059699
2021-06-15,40544.19,41341.57,39526.47,40171.47,4078.8019744
2021-06-16,40166.93,40506.59,38095.41,38353.99,4008.51296381
2021-06-17,38361.38,39553.05,37350.0,38097.68,3569.2526164
2021-06-18,38110.25,38208.68,35143.68,35840.0,4240.40486721
2021-06-19,35849.18,36440.0,34718.21,35507.06,3129.33472247
2021-06-20,35494.7,36125.0,33337.0,35589.77,3958.11811992
2021-06-21,35598.66,35763.8,31238.69,31634.16,8580.06222043
2021-06-22,31628.83,33315.85,28600.0,32545.26,9778.51694548
2021-06-23,32547.57,35000.0,31670.89,33652.28,5855.58129399
2021-06-24,33693.99,35289.0,32314.37,34649.32,4725.82718452
2021-06-25,34652.68,35517.22,31271.02,31597.75,5099.26353351
2021-06-26,31595.95,32714.46,30082.79,32269.38,3300.16005776
2021-06-27,32293.98,34772.94,32015.82,34699.5,3260.56534452
2021-06-28,34716.02,35357.13,33878.23,34487.11,3369.99371686
2021-06-29,34494.42,36623.79,34240.0,35907.93,3179.50783988
2021-06-30,35900.05,36099.82,34049.36,35037.23,3381.0453953
2021-07-01,35059.71,35071.34,32700.88,33564.21,3118.76325902
2021-07-02,33537.11,33981.51,32700.05,33811.56,2086.83881625
2021-07-03,33810.46,34959.72,33333.1,34688.3,1244.49692391
2021-07-04,34672.08,35960.0,34404.29,35289.21,1204.00371528
2021-07-05,35255.0,35258.7,33143.0,33704.21,2254.35340918
2021-07-06,33730.76,35100.49,33510.58,34244.09,2386.50511711
2021-07-07,34231.95,35059.02,33800.0,33882.47,1540.04244824
2021-07-08,33858.33,33943.02,32101.0,32898.79,2945.85492495
2021-07-09,32892.94,34115.44,32285.73,33826.43,1636.57507041
2021-07-10,33830.73,34261.04,33014.21,33517.6,1442.42483187
2021-07-11,33521.48,34635.82,33335.49,34258.53,1635.01765874
2021-07-12,34266.84,34677.0,32660.0,33105.0,1879.53733471
2021-07-13,33091.53,33340.0,32190.0,32728.0,1870.57403303
2021-07-14,32737.56,33111.72,31589.35,32823.55,2753.09806091
2021-07-15,32818.68,33179.0,31121.57,31848.65,2470.21303625
2021-07-16,31885.7,32264.53,31012.93,31388.17,1912.46866725
2021-07-17,31376.3,31950.0,31176.66,31529.68,1550.07201059
2021-07-18,31509.33,32440.98,31100.0,31776.65,1256.54606075
2021-07-19,31794.49,31881.71,30400.0,30829.29,2506.27744084
2021-07-20,30822.08,31068.62,29296.39,29786.58,3413.24206454
2021-07-21,29792.99,32875.42,29500.0,32138.45,4842.16399723
2021-07-22,32115.82,32609.83,31703.15,32300.88,2392.46948134
2021-07-23,32306.98,33684.17,32000.0,33684.17,1976.38421775
2021-07-24,33685.0,34534.32,33419.31,34301.78,1440.46627864
2021-07-25,34301.86,35448.97,33874.03,35428.28,2063.49425027
2021-07-26,35438.93,40581.3,35282.7,37291.24,8840.39875048
2021-07-27,37271.44,39539.5,36386.19,39475.41,5896.66715588
2021-07-28,39446.94,40927.53,38786.8,40036.32,3943.47800378
2021-07-29,40024.8,40662.8,39239.95,40037.51,2306.03838571
2021-07-30,40045.21,42335.5,38331.37,42234.89,3651.71579023
2021-07-31,42236.72,42411.32,41007.51,41490.13,1507.86822076
2021-08-01,41489.16,42614.85,39424.27,39839.0,2042.01706796
2021-08-02,39875.2,40459.31,38687.62,39165.55,2407.96526999
2021-08-03,39157.52,39792.83,37639.0,38177.07,3279.64493738
2021-08-04,38173.75,39973.94,37481.0,39741.12,4080.83535873
2021-08-05,39742.77,41401.96,37300.0,40894.67,5804.4070686
2021-08-06,40893.77,43381.0,39879.47,42856.59,2937.38483944
2021-08-07,42857.09,44763.14,42251.0,44612.94,4886.93838098
2021-08-08,44624.4,45355.0,43298.84,43858.42,3647.1306298
2021-08-09,43836.05,46529.02,42811.26,46292.89,4961.57748106
2021-08-10,46282.3,46759.0,44643.0,45609.7,2390.08850832
2021-08-11,45596.21,46787.6,45353.02,45539.85,2606.12636675
2021-08-12,45536.8,46236.7,43800.02,44444.45,2463.50628392
